X,Y,fid,id,@id,description,fixme,height,highway,lamp_model,lamp_mount,lamp_type,leaf_type,level,light:count,light:lit,light:power,light:tilt,man_made,operator,source,support,tower:type,Z_1
68900.4115642977,66104.2521229056,1226,node/6268671866,node/6268671866,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.89501953125
68855.8600076701,66054.1372310983,1227,node/6268671867,node/6268671867,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.457489013672
68832.8779675362,66030.8052879106,1228,node/6268671868,node/6268671868,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.644989013672
68807.9775440344,66007.6108214012,1229,node/6268671869,node/6268671869,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.610015869141
68784.8785588707,65987.471366452,1230,node/6268671870,node/6268671870,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.625
68756.3514376881,65964.6293384325,1231,node/6268671871,node/6268671871,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.497497558594
68697.6013180093,65921.9299512688,1232,node/6268671872,node/6268671872,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.962493896484
68726.4125697932,65941.8904603175,1233,node/6268671873,node/6268671873,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.427490234375
68667.999129145,65901.1926804782,1234,node/6268671874,node/6268671874,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,301.152496337891
68638.7376691631,65880.78852785,1235,node/6268671875,node/6268671875,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.442504882812
68609.4778380002,65861.2742978629,1236,node/6268671876,node/6268671876,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.010009765625
68523.4624928704,65795.2881630077,1237,node/6268671877,node/6268671877,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,297.052490234375
68496.1997426797,65772.2112853221,1238,node/6268671878,node/6268671878,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.464996337891
68469.0504941721,65748.1333151072,1239,node/6268671879,node/6268671879,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.722503662109
68443.4545261055,65722.6063320672,1240,node/6268671880,node/6268671880,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.010009765625
68419.530731334,65697.0759380885,1241,node/6268671881,node/6268671881,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.3125
68393.7081504656,65667.3232646992,1242,node/6268671882,node/6268671882,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.455017089844
68371.3352830088,65639.3429359776,1243,node/6268671883,node/6268671883,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.597503662109
68345.3868724343,65605.1419142901,1244,node/6268671884,node/6268671884,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.859985351562
68328.59032593,65465.8175905933,1245,node/6268674985,node/6268674985,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,282.570007324219
68349.9167612054,65477.9175901905,1246,node/6268674986,node/6268674986,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,282.190002441406
68364.0871296986,65502.4117588771,1247,node/6268674987,node/6268674987,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,284.252502441406
68385.3767961885,65538.2799239371,1248,node/6268674988,node/6268674988,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,287.110015869141
68382.584255564,65576.8906840909,1249,node/6268674989,node/6268674989,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.25
68381.6331361986,65606.388537528,1250,node/6268674990,node/6268674990,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.010009765625
68408.9531211685,65573.7095775382,1251,node/6268674991,node/6268674991,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.282501220703
68406.191615234,65589.3975907103,1252,node/6268674992,node/6268674992,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.764984130859
68403.3773897261,65617.8094124864,1253,node/6268674993,node/6268674993,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,291.847503662109
68412.4791896119,65642.314430086,1254,node/6268674995,node/6268674995,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.692474365234
68435.8653278491,65670.2483018028,1255,node/6268674996,node/6268674996,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.6875
68455.7783200198,65692.3727191442,1256,node/6268674998,node/6268674998,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.220001220703
68487.5426755545,65724.7602728333,1257,node/6268674999,node/6268674999,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.152496337891
68513.5414565495,65749.1410408278,1258,node/6268675000,node/6268675000,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.897491455078
68541.9069020998,65773.2723013927,1259,node/6268675001,node/6268675001,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.684997558594
68568.9131870104,65794.970799414,1260,node/6268675002,node/6268675002,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,297.337493896484
68599.3908988489,65818.4973626938,1261,node/6268675003,node/6268675003,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,298.234985351562
68622.1684691507,65836.5791072915,1262,node/6268675004,node/6268675004,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,298.672485351562
68652.7277162586,65857.7479112962,1263,node/6268675005,node/6268675005,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.190002441406
68681.7564077218,65877.585391055,1264,node/6268675006,node/6268675006,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.747497558594
68715.3605221465,65901.0282964631,1265,node/6268675007,node/6268675007,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.272491455078
68740.3311174403,65919.183877474,1266,node/6268675008,node/6268675008,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.619995117188
68770.2178940931,65941.2000006637,1267,node/6268675009,node/6268675009,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.744995117188
68799.7619513151,65965.6749747213,1268,node/6268675010,node/6268675010,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.910003662109
68825.6749512248,65988.2889899876,1269,node/6268675011,node/6268675011,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,301.007507324219
68848.6257778576,66010.4086549281,1270,node/6268675012,node/6268675012,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.949981689453
68872.7617488338,66035.1397092162,1271,node/6268675013,node/6268675013,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.829986572266
68895.4625689107,66059.1174720469,1272,node/6268675014,node/6268675014,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.592498779297
68920.5413367227,66088.4736296983,1273,node/6268675015,node/6268675015,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.294982910156
68941.2989202274,66114.7244212193,1274,node/6268675016,node/6268675016,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.815002441406
68962.6533280573,66142.6646528322,1275,node/6268675017,node/6268675017,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.625091552734
68985.4550747111,66174.0610402336,1276,node/6268675018,node/6268675018,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.257720947266
69006.4729952392,66204.1042003506,1277,node/6268675019,node/6268675019,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,298.859985351562
69026.7282136007,66232.9700234452,1278,node/6268675020,node/6268675020,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,298.355010986328
69047.412525446,66262.9361551881,1279,node/6268675022,node/6268675022,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,297.842498779297
69067.9210990314,66292.0129468165,1280,node/6268675023,node/6268675023,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,297.257507324219
69089.3351545131,66321.4995333195,1281,node/6268675024,node/6268675024,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,297.235076904297
69157.7544762362,66407.1376460995,1282,node/6268675025,node/6268675025,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.462921142578
69134.1067714642,66378.9120132079,1283,node/6268675026,node/6268675026,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.842498779297
69111.6224045512,66349.7276715945,1284,node/6268675027,node/6268675027,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.260925292969
69089.5272079154,66367.099839473,1285,node/6268675028,node/6268675028,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.915008544922
69112.6836968314,66395.7044065253,1286,node/6268675029,node/6268675029,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.424987792969
69135.6494403375,66423.1527497004,1287,node/6268675030,node/6268675030,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.431610107422
69263.0022115416,66562.673671985,1288,node/6268675031,node/6268675031,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.47998046875
69236.7594936909,66535.7205931604,1289,node/6268675032,node/6268675032,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.012512207031
69187.3593714665,66482.9987992563,1290,node/6268675033,node/6268675033,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.756408691406
69181.5251953187,66435.4632384303,1291,node/6268675034,node/6268675034,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.255004882812
69207.3395217522,66465.0528351157,1292,node/6268675035,node/6268675035,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.877502441406
69231.6699491862,66491.1308772721,1293,node/6268675036,node/6268675036,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.4375
69256.7323948123,66517.7859448037,1294,node/6268675037,node/6268675037,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.095001220703
69281.655342426,66543.5627528438,1295,node/6268675038,node/6268675038,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.665008544922
69777.1410552782,66826.2645082908,1296,node/6268675039,node/6268675039,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,283.397521972656
69781.3504136952,66843.8741092639,1297,node/6268675040,node/6268675040,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,283.339996337891
69757.468542623,66842.5617437816,1298,node/6268675041,node/6268675041,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,283.399993896484
69736.9215988723,66859.5502584655,1299,node/6268675042,node/6268675042,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,283.507507324219
69700.9814176434,66901.0475234552,1300,node/6268675043,node/6268675043,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,284.144989013672
69679.2836767922,66925.5680974807,1301,node/6268675044,node/6268675044,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,284.612487792969
69600.3307626869,67010.71249557,1302,node/6268675045,node/6268675045,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,286.857513427734
69578.0540400233,67034.8008143727,1303,node/6268675046,node/6268675046,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,287.952514648438
69449.5903857324,67177.0982466093,1304,node/6268675047,node/6268675047,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,293.172515869141
69471.8410840666,67151.3633682812,1305,node/6268675048,node/6268675048,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,292.570007324219
69492.2105712877,67129.6472750582,1306,node/6268675049,node/6268675049,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,291.625
69513.2348393762,67105.8168027272,1307,node/6268675050,node/6268675050,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.725006103516
69338.2368886883,66679.2869600854,1308,node/6268675051,node/6268675051,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,292.04248046875
69313.5601566367,66660.5385928997,1309,node/6268675052,node/6268675052,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,298.037506103516
69288.5376095234,66639.0104819964,1310,node/6268675054,node/6268675054,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,292.402496337891
69265.3026174736,66617.3788882203,1311,node/6268675055,node/6268675055,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,292.725006103516
69242.3984357368,66594.7346316318,1312,node/6268675057,node/6268675057,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,293.005004882812
69220.8253542233,66571.7653138368,1313,node/6268675058,node/6268675058,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,293.552490234375
69198.5896196487,66546.895503688,1314,node/6268675060,node/6268675060,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,294.065002441406
69178.6933679755,66522.8108390543,1315,node/6268675061,node/6268675061,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,294.377502441406
69159.0103462475,66496.8239431564,1316,node/6268675063,node/6268675063,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,294.537506103516
69139.9999101976,66470.6133445779,1317,node/6268675064,node/6268675064,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,294.912506103516
69122.6727060916,66446.4125782327,1318,node/6268675065,node/6268675065,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,295.01513671875
69103.9913756481,66418.4219141955,1319,node/6268675066,node/6268675066,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,295.57275390625
69087.6568479886,66391.2163157303,1320,node/6268675067,node/6268675067,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,295.940002441406
69071.7634928113,66363.88754447,1321,node/6268675068,node/6268675068,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,296.365020751953
69363.7039411121,66698.8013329128,1322,node/6268675069,node/6268675069,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,291.122497558594
69357.58870259,66725.6175121923,1323,node/6268675070,node/6268675070,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,291.679992675781
69392.8355328276,66730.5875616157,1324,node/6268675071,node/6268675071,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.514984130859
69430.0490220135,66760.7345369529,1325,node/6268675072,node/6268675072,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.5
69459.1125979156,66817.7684743058,1326,node/6268675073,node/6268675073,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.709991455078
69447.5018412988,66787.4941311395,1327,node/6268675074,node/6268675074,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.577514648438
69464.5012100705,66845.8303653655,1328,node/6268675075,node/6268675075,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.597503662109
69476.4567497895,67003.1076508246,1329,node/6268675076,node/6268675076,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.415008544922
69496.982020473,67028.4267617845,1330,node/6268675077,node/6268675077,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.272491455078
69519.8398362475,67051.0388160143,1331,node/6268675078,node/6268675078,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.192504882812
69530.0850000849,67079.280579442,1332,node/6268675079,node/6268675079,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.532501220703
69548.8466378127,67041.5852730205,1333,node/6268675080,node/6268675080,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,288.489990234375
69521.9267993656,67025.7653537348,1334,node/6268675081,node/6268675081,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,288.857513427734
69496.8452882501,67006.1605233939,1335,node/6268675082,node/6268675082,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.005004882812
69482.2758468761,66950.0550640941,1336,node/6268675083,node/6268675083,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.22998046875
69480.5819176387,66980.1547885901,1337,node/6268675084,node/6268675084,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.092498779297
69464.4556169384,66972.8340133727,1338,node/6268675085,node/6268675085,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.672515869141
69462.2574897569,66940.1169378144,1339,node/6268675086,node/6268675086,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.089996337891
69467.6683528432,66878.0562028392,1340,node/6268675087,node/6268675087,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.582489013672
69465.303947896,66909.5252378645,1341,node/6268675088,node/6268675088,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.382507324219
69481.0928295574,66891.777390258,1342,node/6268675089,node/6268675089,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.494995117188
69507.0401993838,66905.8639156437,1343,node/6268675090,node/6268675090,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.827484130859
69534.7309209063,66919.4578645496,1344,node/6268675091,node/6268675091,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.592498779297
69504.1685707839,66925.8113817858,1345,node/6268675092,node/6268675092,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.430023193359
69539.469657556,66910.6401021326,1346,node/6268675093,node/6268675093,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,289.997497558594
69565.1865161412,66925.4391595675,1347,node/6268675094,node/6268675094,,,,street_lamp,Philips MA50,,SOX,,,,,,,,,,,,290.084991455078
69382.47735947,66697.0187887393,1348,node/6268675095,node/6268675095,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,291.767486572266
69405.327303056,66714.5920505957,1349,node/6268675096,node/6268675096,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,290.910003662109
69430.6910563743,66740.8135761154,1350,node/6268675097,node/6268675097,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,292.044982910156
69454.1614681248,66768.7961551698,1351,node/6268675098,node/6268675098,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,292.477508544922
69476.6239841063,66795.9910983568,1352,node/6268675099,node/6268675099,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,290.027496337891
69499.9842831187,66823.4179805666,1353,node/6268675100,node/6268675100,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,289.932495117188
69522.7878231662,66851.27978953,1354,node/6268675101,node/6268675101,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,289.834991455078
69545.808915727,66879.4749434812,1355,node/6268675102,node/6268675102,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,290.037506103516
69362.7623147031,66664.8918056962,1356,node/6268675103,node/6268675103,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.052490234375
69338.0368057459,66639.6592253478,1357,node/6268675104,node/6268675104,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.649993896484
69314.6666695471,66615.4362300269,1358,node/6268675105,node/6268675105,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.005004882812
69288.0114638953,66588.2835093303,1359,node/6268675106,node/6268675106,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,294.20751953125
69307.5602443694,66568.1699381008,1360,node/6268675107,node/6268675107,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.954986572266
69332.5407178394,66593.9913555686,1361,node/6268675108,node/6268675108,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.149993896484
69357.0165365538,66620.9928118232,1362,node/6268675109,node/6268675109,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.427490234375
69406.6818119225,66673.8268539103,1363,node/6268675110,node/6268675110,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.630004882812
69430.7947428784,66700.7069998334,1364,node/6268675111,node/6268675111,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.259979248047
69455.3402077213,66726.7856284083,1365,node/6268675112,node/6268675112,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.717498779297
69480.4417130331,66752.2960731462,1366,node/6268675113,node/6268675113,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.35498046875
69505.9199147013,66778.083966156,1367,node/6268675114,node/6268675114,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,289.894989013672
69531.8782868018,66797.6871612317,1368,node/6268675115,node/6268675115,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,289.627502441406
69520.6306697499,66805.7499322522,1369,node/6268675116,node/6268675116,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.179992675781
69543.7900871816,66834.2562315715,1370,node/6268675117,node/6268675117,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.197509765625
69566.7507183353,66861.1280554884,1371,node/6268675118,node/6268675118,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,289.902496337891
69589.9111376227,66890.4130985174,1372,node/6268675119,node/6268675119,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.472503662109
69619.1808578387,66916.1053517423,1373,node/6268675120,node/6268675120,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,290.667510986328
69635.6337773971,66943.0787627369,1374,node/6268675121,node/6268675121,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,291.230010986328
69671.2442290343,66984.4415175958,1375,node/6268675122,node/6268675122,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,292.307495117188
69695.8504280612,67009.4645163891,1376,node/6268675123,node/6268675123,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.180023193359
69720.6476764985,67036.1333432829,1377,node/6268675124,node/6268675124,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,293.989990234375
69745.3558299292,67061.7347256561,1378,node/6268675125,node/6268675125,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.092498779297
69771.0275090451,67087.923896392,1379,node/6268675126,node/6268675126,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,295.980010986328
69797.8709388715,67113.8107116625,1380,node/6268675127,node/6268675127,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,296.907501220703
69821.8862939187,67137.0002284391,1381,node/6268675128,node/6268675128,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,297.825012207031
69846.9730092742,67160.3769445251,1382,node/6268675129,node/6268675129,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,298.825012207031
69874.6812322983,67184.6164632892,1383,node/6268675130,node/6268675130,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,299.707489013672
69900.7423015495,67206.7348284164,1384,node/6268675131,node/6268675131,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,300.612487792969
69928.0574504781,67230.0188393067,1385,node/6268675132,node/6268675132,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,301.527496337891
69955.0823037796,67253.0032212165,1386,node/6268675133,node/6268675133,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,302.544250488281
69982.8866805296,67274.9297116128,1387,node/6268675134,node/6268675134,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,303.515014648438
70010.7845598668,67296.6559753248,1388,node/6268675135,node/6268675135,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,304.532501220703
70039.7466874485,67318.6696250812,1389,node/6268675136,node/6268675136,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,309.348907470703
70068.6196348973,67339.5268886849,1390,node/6268675137,node/6268675137,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,306.593383789062
70098.1585681482,67360.5721794792,1391,node/6268675138,node/6268675138,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,307.752227783203
70127.217487439,67380.4506704061,1392,node/6268675139,node/6268675139,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,315.029998779297
70156.6668663149,67400.2396386749,1393,node/6268675140,node/6268675140,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,311.684997558594
70186.1072419285,67419.1612559498,1394,node/6268675141,node/6268675141,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,311.075012207031
70215.5544720179,67437.9829207867,1395,node/6268675142,node/6268675142,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,311.257507324219
70246.5515384453,67457.4804394866,1396,node/6268675143,node/6268675143,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,312.302490234375
70278.4248118661,67477.3658565182,1397,node/6268675144,node/6268675144,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.075012207031
70306.5086970683,67495.0226044493,1398,node/6268675145,node/6268675145,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.910003662109
70335.5615547349,67512.2996378776,1399,node/6268675146,node/6268675146,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,314.559997558594
70365.2905325337,67531.4107905729,1400,node/6268675147,node/6268675147,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,315.422515869141
70395.5111150813,67550.3321686765,1401,node/6268675148,node/6268675148,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,316.095001220703
70427.5766733373,67569.0502972161,1402,node/6268675149,node/6268675149,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,316.424987792969
70458.8585189671,67586.70225223,1403,node/6268675150,node/6268675150,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,317.190002441406
70491.7002377982,67606.687331416,1404,node/6268675151,node/6268675151,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,317.817504882812
70525.2189891862,67624.9141426126,1405,node/6268675152,node/6268675152,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,318.329986572266
70557.2859967789,67644.989931491,1406,node/6268675153,node/6268675153,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,318.727508544922
70589.4986765573,67665.7441092587,1407,node/6268675154,node/6268675154,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,318.925018310547
69675.1106415763,67031.2361479835,1408,node/6268675155,node/6268675155,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,293.487487792969
69700.2463494608,67056.9811093859,1409,node/6268675156,node/6268675156,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,294.459991455078
69725.8601973202,67083.0811995322,1410,node/6268675157,node/6268675157,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,295.287506103516
69750.184271664,67108.5609808521,1411,node/6268675158,node/6268675158,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,296.017486572266
69776.1269784811,67132.7254430246,1412,node/6268675159,node/6268675159,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,297.237487792969
69802.8026581828,67158.0564898287,1413,node/6268675160,node/6268675160,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,298.117492675781
69829.1570447587,67181.997996974,1414,node/6268675161,node/6268675161,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,299.297485351562
69855.6990556422,67205.7613307005,1415,node/6268675162,node/6268675162,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,300.054992675781
69882.7255861566,67229.4238010959,1416,node/6268675163,node/6268675163,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,300.919982910156
69910.2440533693,67253.0855008692,1417,node/6268675164,node/6268675164,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,302.147491455078
69938.0431476986,67275.9793980615,1418,node/6268675165,node/6268675165,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,302.982482910156
